variant	engine	threads	zipf	rw	ops	batch_size	exit_code	elapsed_sec	average_commit	average_abort	total_commit	log_path
current	aria	48	0.0	50	100	2048	0	27	9687.8	144117	9687.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops100_bs2048_zipf_0.0.log
current	aria	48	0.0	50	100	4096	0	26	4800.7	146751	4800.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops100_bs4096_zipf_0.0.log
current	aria	48	0.0	80	10	1024	0	28	1.61005	NA	1.61005	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops10_bs1024_zipf_0.0.log
current	aria	48	0.0	80	10	2048	0	28	1.58127	NA	1.58127	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops10_bs2048_zipf_0.0.log
current	aria	48	0.0	80	10	4096	0	28	1.55495	NA	1.55495	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops10_bs4096_zipf_0.0.log
current	aria	48	0.0	80	100	1024	0	26	88063.9	171520	88063.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops100_bs1024_zipf_0.0.log
current	aria	48	0.0	80	100	2048	0	27	42180.9	200098	42180.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops100_bs2048_zipf_0.0.log
current	aria	48	0.0	80	100	4096	0	26	20790.4	218006	20790.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops100_bs4096_zipf_0.0.log
current	aria	48	0.2	50	10	1024	0	27	855970	25284	855970	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops10_bs1024_zipf_0.2.log
current	aria	48	0.2	50	10	2048	0	27	813206	49821.2	813206	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops10_bs2048_zipf_0.2.log
current	aria	48	0.2	50	10	4096	0	27	763366	100071	763366	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops10_bs4096_zipf_0.2.log
current	aria	48	0.2	50	100	1024	0	27	18881.4	140248	18881.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops100_bs1024_zipf_0.2.log
current	aria	48	0.2	50	100	2048	0	26	8817.9	139457	8817.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops100_bs2048_zipf_0.2.log
current	aria	48	0.2	50	100	4096	0	26	4303.2	140695	4303.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops100_bs4096_zipf_0.2.log
current	aria	48	0.2	80	10	1024	0	28	1.11219	NA	1.11219	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops10_bs1024_zipf_0.2.log
current	aria	48	0.2	80	10	2048	0	27	1.08445	NA	1.08445	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops10_bs2048_zipf_0.2.log
current	aria	48	0.2	80	10	4096	0	27	1.07891	NA	1.07891	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops10_bs4096_zipf_0.2.log
current	aria	48	0.2	80	100	1024	0	27	78075.7	165124	78075.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops100_bs1024_zipf_0.2.log
current	aria	48	0.2	80	100	2048	0	26	37338.6	190604	37338.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops100_bs2048_zipf_0.2.log
current	aria	48	0.2	80	100	4096	0	26	18064.5	202710	18064.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops100_bs4096_zipf_0.2.log
current	aria	48	0.4	50	10	1024	0	27	838920	39159.6	838920	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops10_bs1024_zipf_0.4.log
current	aria	48	0.4	50	10	2048	0	27	795302	76327.3	795302	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops10_bs2048_zipf_0.4.log
current	aria	48	0.4	50	10	4096	0	28	728520	147205	728520	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops10_bs4096_zipf_0.4.log
current	aria	48	0.4	50	100	1024	0	26	12752	147606	12752	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops100_bs1024_zipf_0.4.log
current	aria	48	0.4	50	100	2048	0	26	5851.6	142219	5851.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops100_bs2048_zipf_0.4.log
current	aria	48	0.4	50	100	4096	0	27	2869.4	142129	2869.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops100_bs4096_zipf_0.4.log
current	aria	48	0.4	80	10	1024	0	27	1.10018	NA	1.10018	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops10_bs1024_zipf_0.4.log
current	aria	48	0.4	80	10	2048	0	28	1.08261	NA	1.08261	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops10_bs2048_zipf_0.4.log
current	aria	48	0.4	80	10	4096	0	28	1.05502	NA	1.05502	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops10_bs4096_zipf_0.4.log
current	aria	48	0.4	80	100	1024	0	26	54984.9	188625	54984.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops100_bs1024_zipf_0.4.log
current	aria	48	0.4	80	100	2048	0	26	26180.6	203810	26180.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops100_bs2048_zipf_0.4.log
current	aria	48	0.4	80	100	4096	0	27	12846.8	213662	12846.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops100_bs4096_zipf_0.4.log
current	aria	48	0.6	50	10	1024	0	27	733867	151996	733867	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops10_bs1024_zipf_0.6.log
current	aria	48	0.6	50	10	2048	0	27	641576	233329	641576	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops10_bs2048_zipf_0.6.log
current	aria	48	0.6	50	10	4096	0	27	533018	345572	533018	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops10_bs4096_zipf_0.6.log
current	aria	48	0.6	50	100	1024	0	27	2924.4	160096	2924.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops100_bs1024_zipf_0.6.log
current	aria	48	0.6	50	100	2048	0	26	1352.1	150610	1352.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops100_bs2048_zipf_0.6.log
current	aria	48	0.6	50	100	4096	0	26	664.8	148430	664.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops100_bs4096_zipf_0.6.log
current	aria	48	0.6	80	10	1024	0	27	1.06045	NA	1.06045	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops10_bs1024_zipf_0.6.log
current	aria	48	0.6	80	10	2048	0	28	1.01762	NA	1.01762	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops10_bs2048_zipf_0.6.log
current	aria	48	0.6	80	10	4096	0	27	959897	147251	959897	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops10_bs4096_zipf_0.6.log
current	aria	48	0.6	80	100	1024	0	27	16917.2	236216	16917.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops100_bs1024_zipf_0.6.log
current	aria	48	0.6	80	100	2048	0	26	7892.7	227218	7892.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops100_bs2048_zipf_0.6.log
current	aria	48	0.6	80	100	4096	0	26	3863.1	228380	3863.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops100_bs4096_zipf_0.6.log
current	aria	48	0.8	50	10	1024	0	26	357429	547787	357429	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops10_bs1024_zipf_0.8.log
current	aria	48	0.8	50	10	2048	0	27	271039	624961	271039	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops10_bs2048_zipf_0.8.log
current	aria	48	0.8	50	10	4096	0	27	199335	705471	199335	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops10_bs4096_zipf_0.8.log
current	aria	48	0.8	50	100	1024	0	26	260.1	168905	260.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops100_bs1024_zipf_0.8.log
current	aria	48	0.8	50	100	2048	0	26	123.1	159621	123.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops100_bs2048_zipf_0.8.log
current	aria	48	0.8	50	100	4096	0	26	57.3	156820	57.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops100_bs4096_zipf_0.8.log
current	aria	48	0.8	80	10	1024	0	27	821531	315724	821531	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops10_bs1024_zipf_0.8.log
current	aria	48	0.8	80	10	2048	0	28	728176	392899	728176	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops10_bs2048_zipf_0.8.log
current	aria	48	0.8	80	10	4096	0	27	644443	482776	644443	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops10_bs4096_zipf_0.8.log
current	aria	48	0.8	80	100	1024	0	26	1691.5	266596	1691.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops100_bs1024_zipf_0.8.log
current	aria	48	0.8	80	100	2048	0	26	791.1	254799	791.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops100_bs2048_zipf_0.8.log
current	aria	48	0.8	80	100	4096	0	26	393.4	249053	393.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops100_bs4096_zipf_0.8.log
current	aria	48	0.9	50	10	1024	0	27	167360	746150	167360	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops10_bs1024_zipf_0.9.log
current	aria	48	0.9	50	10	2048	0	26	120863	785991	120863	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops10_bs2048_zipf_0.9.log
current	aria	48	0.9	50	10	4096	0	27	86251.2	833301	86251.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops10_bs4096_zipf_0.9.log
current	aria	48	0.9	50	100	1024	0	26	177.9	174721	177.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops100_bs1024_zipf_0.9.log
current	aria	48	0.9	50	100	2048	0	26	84.6	164779	84.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops100_bs2048_zipf_0.9.log
current	aria	48	0.9	50	100	4096	0	27	42	162979	42	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw50_ops100_bs4096_zipf_0.9.log
current	aria	48	0.9	80	10	1024	0	27	604226	532414	604226	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops10_bs1024_zipf_0.9.log
current	aria	48	0.9	80	10	2048	0	27	531612	598883	531612	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops10_bs2048_zipf_0.9.log
current	aria	48	0.9	80	10	4096	0	27	475210	676994	475210	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops10_bs4096_zipf_0.9.log
current	aria	48	0.9	80	100	1024	0	26	588.4	279578	588.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops100_bs1024_zipf_0.9.log
current	aria	48	0.9	80	100	2048	0	27	284.6	265546	284.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops100_bs2048_zipf_0.9.log
current	aria	48	0.9	80	100	4096	0	26	135.6	260780	135.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t48_k40000_rw80_ops100_bs4096_zipf_0.9.log
current	aria	62	0.0	50	10	1024	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw50_ops10_bs1024_zipf_0.0.log
current	aria	62	0.0	50	10	2048	134	1	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw50_ops10_bs2048_zipf_0.0.log
current	aria	62	0.0	50	10	4096	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw50_ops10_bs4096_zipf_0.0.log
current	aria	62	0.0	50	100	1024	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw50_ops100_bs1024_zipf_0.0.log
current	aria	62	0.0	50	100	2048	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw50_ops100_bs2048_zipf_0.0.log
current	aria	62	0.0	50	100	4096	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw50_ops100_bs4096_zipf_0.0.log
current	aria	62	0.0	80	10	1024	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw80_ops10_bs1024_zipf_0.0.log
current	aria	62	0.0	80	10	2048	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw80_ops10_bs2048_zipf_0.0.log
current	aria	62	0.0	80	10	4096	134	1	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw80_ops10_bs4096_zipf_0.0.log
current	aria	62	0.0	80	100	1024	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw80_ops100_bs1024_zipf_0.0.log
current	aria	62	0.0	80	100	2048	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw80_ops100_bs2048_zipf_0.0.log
current	aria	62	0.0	80	100	4096	134	1	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw80_ops100_bs4096_zipf_0.0.log
current	aria	62	0.2	50	10	1024	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw50_ops10_bs1024_zipf_0.2.log
current	aria	62	0.2	50	10	2048	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw50_ops10_bs2048_zipf_0.2.log
current	aria	62	0.2	50	10	4096	134	1	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw50_ops10_bs4096_zipf_0.2.log
current	aria	62	0.2	50	100	1024	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw50_ops100_bs1024_zipf_0.2.log
current	aria	62	0.2	50	100	2048	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw50_ops100_bs2048_zipf_0.2.log
current	aria	62	0.2	50	100	4096	134	1	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw50_ops100_bs4096_zipf_0.2.log
current	aria	62	0.2	80	10	1024	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw80_ops10_bs1024_zipf_0.2.log
current	aria	62	0.2	80	10	2048	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw80_ops10_bs2048_zipf_0.2.log
current	aria	62	0.2	80	10	4096	134	1	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw80_ops10_bs4096_zipf_0.2.log
current	aria	62	0.2	80	100	1024	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw80_ops100_bs1024_zipf_0.2.log
current	aria	62	0.2	80	100	2048	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw80_ops100_bs2048_zipf_0.2.log
current	aria	62	0.2	80	100	4096	134	1	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw80_ops100_bs4096_zipf_0.2.log
current	aria	62	0.4	50	10	1024	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw50_ops10_bs1024_zipf_0.4.log
current	aria	62	0.4	50	10	2048	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw50_ops10_bs2048_zipf_0.4.log
current	aria	62	0.4	50	10	4096	134	1	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw50_ops10_bs4096_zipf_0.4.log
current	aria	62	0.4	50	100	1024	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw50_ops100_bs1024_zipf_0.4.log
current	aria	62	0.4	50	100	2048	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw50_ops100_bs2048_zipf_0.4.log
current	aria	62	0.4	50	100	4096	134	1	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw50_ops100_bs4096_zipf_0.4.log
current	aria	62	0.4	80	10	1024	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw80_ops10_bs1024_zipf_0.4.log
current	aria	62	0.4	80	10	2048	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw80_ops10_bs2048_zipf_0.4.log
current	aria	62	0.4	80	10	4096	134	1	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw80_ops10_bs4096_zipf_0.4.log
current	aria	62	0.4	80	100	1024	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw80_ops100_bs1024_zipf_0.4.log
current	aria	62	0.4	80	100	2048	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw80_ops100_bs2048_zipf_0.4.log
current	aria	62	0.4	80	100	4096	134	1	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw80_ops100_bs4096_zipf_0.4.log
current	aria	62	0.6	50	10	1024	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw50_ops10_bs1024_zipf_0.6.log
current	aria	62	0.6	50	10	2048	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw50_ops10_bs2048_zipf_0.6.log
current	aria	62	0.6	50	10	4096	134	1	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw50_ops10_bs4096_zipf_0.6.log
current	aria	62	0.6	50	100	1024	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw50_ops100_bs1024_zipf_0.6.log
current	aria	62	0.6	50	100	2048	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw50_ops100_bs2048_zipf_0.6.log
current	aria	62	0.6	50	100	4096	134	1	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw50_ops100_bs4096_zipf_0.6.log
current	aria	62	0.6	80	10	1024	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t62_k40000_rw80_ops10_bs1024_zipf_0.6.log
